Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
2.363,4981.14,-6.882594486113378,44.81724512973963,45.71700131135046,26.5474,-32.196234889537195,0.11959898006170988,123,0.16671615022167785,10.93071117709795,2037778.6904,232.046,14636.3,10.120577161999774,79.5921492646871,7.904449365331077,19.62954107565317,0.236,83.55858741117183,3454.17,203.818
2.259,3974.45,-7.0035497098591,34.143649204180335,44.72425220683057,32.7595,-18.17551493330793,0.2608515415340662,53,-13.943299153682737,19.85149557960151,1429993.3042,149.017,10069.1,12.283587960134192,97.42973030865487,7.419482963218358,17.96028431803989,0.24367,54.35087572583186,2453.58,104.762
2.873,4155.48,-5.621082651629754,48.03819331702198,44.88366647431553,31.9145,-19.36105301166631,5.425244372086001,62,-32.23187181850996,19.86519214151889,1606889.0119,183.686,11613,11.644190049986891,122.13377730516765,29.491429864440086,20.956670012678483,0.25407,42.76104665929693,2950.52,147.279
11.168,3350.57,-4.1597516749872065,90.17797118968745,46.08738985771333,33.0055,-24.305696931028994,0.0411057211458683,39,-14.071471466118101,17.929796069470623,957087.7161,67.1823,6696.13,9.132191792875295,120.07925431076359,-3.415701985180025,12.60351993331854,0.24034,41.8440418607245,1609.39,67.8227
19.746,5521.69,-13.45161474299848,99.61070096157378,43.857720571883604,25.8033,-13.122171948630353,1.559465883472858,79,-34.26931467911461,13.460150067546548,2814080.1201,308.219,20551.3,11.205369529509367,106.37752156187926,15.145615243332639,13.15773045901975,0.38352,54.17701175663494,7881.98,149.835
3.205,3408.52,-7.010023458609375,31.630813102761117,41.436777188302045,37.1501,-26.570290132093948,2.4466101116591936,51,-12.52027012844355,11.70649691676347,1047365.4382,96.7594,7540.14,11.318460334126337,133.23965517357553,2.1263834466558773,24.441304078411072,0.3333,48.475946862487895,2513.2,82.775
4.57,4902.71,-4.948127604832344,67.13681011999917,47.28317859932548,27.7101,-13.344602525746541,0.3155049458146095,261,-19.680484495408194,12.310466988256334,2282894.5335,260.031,16710.1,12.95033310730972,107.08315894001026,9.01944132007148,11.672341836284934,0.24729,53.42904975860302,4132.31,247.215
10.623,3348.38,-6.027380098134161,110.09677372001708,44.62152505018716,39.0585,-13.569368972281564,0.9213647162541747,26,-16.65093213174278,12.960491134707777,1063519.5974,86.4051,7624.72,14.67264344987272,144.11243795566358,15.238133020644753,22.38447269823881,0.23988,48.91564999542739,1829.08,69.6308
2.472,3375.67,-4.813986115182094,37.38435166745972,47.62624642522451,37.9458,-24.089002890588773,0.595886149443686,80,13.954588196972793,15.935085097111028,1213100.8331,124.976,8937.91,17.45581112104389,124.5961476129894,23.51920698236065,16.900557255459415,0.34182,112.18443424164394,3055.17,94.4234
13.125,3348.38,-9.767753412647037,54.457184999319885,40.572187874058145,37.682,-13.817075112407643,3.8520935362387188,62,-27.211871007029373,17.2638946517721,1027873.6612,97.5204,7569.81,14.656865538834522,134.61448817923494,11.567966976352547,15.31963272292008,0.22213,42.400293186386726,1681.55,74.0991
2.709,3169.04,-2.4246508786665832,30.032839904099923,43.84537628841861,38.5669,-29.625404391893145,0.7242181021720171,20,9.466002770985025,11.246340195786347,839346.7821,69.3825,5949,11.880464022249193,177.841154248135,-0.6678517033359661,44.24117981946141,0.27797,1.1001086179026558,1653.67,67.3497
14.047,3587.8,-6.195726453074974,33.13754228449582,42.34580960140594,35.0959,-12.745920503566627,1.6228543165230993,96,8.614376980599687,17.739310911057398,1321488.991,129.841,9600.72,13.043490919751106,91.71659788007616,4.127130125433418,11.923650239309518,0.31018,78.01487472411188,2977.97,92.4314
1.245,2686.57,-4.4384876346260524,37.18392364342845,40.62662197409561,40.1768,-9.02582801475818,6.718825965783693,17,-3.4497019389488752,11.247707089652966,780248.4033,81.9854,5659.99,18.157105783647495,142.91003396790376,-2.380218886914884,25.742192755478417,0.2231,45.28851313668682,1262.79,60.169
0.437,3206.57,-6.522673785686113,47.37154030413805,45.324625173333075,37.0433,-30.15937873894688,1.027943193912506,4,-21.457209569698897,14.79338748229313,1088462.6402,122.061,7795.28,15.120981993174912,152.5020961507174,15.278744671211632,19.00364328419771,0.25396,63.351254000453274,1979.72,98.9678
2.321,3627.31,-3.7052804551173706,38.266593113395075,49.737076558578494,37.6718,-17.62963682123225,0.23488692287355661,23,1.1441312533903485,18.171089018446192,967917.8389,87.9018,6898.59,11.750678342397215,148.869353504519,4.9350906409938675,18.03272481670043,0.25236,78.94934153856343,1740.99,65.0289
4.822,4364.29,-6.638838767550218,31.947314104738695,49.83818870795352,46.5464,-50.99725021756087,0.5060963351279497,78,-2.351277340795657,11.349488980822962,1246722.5411,126.529,9244.6,14.955641902810124,108.76846753123945,20.17505099315619,18.92244612744975,0.2946,50.57346030678259,2723.53,68.5232
1.95,3095.16,-5.469118028073006,32.93220993796487,46.45182193261413,37.2278,-19.098718858105983,1.484413412623178,15,-0.23124669880217041,11.438191787070673,1163828.7657,97.6168,7979.86,11.837016508929652,106.809777621279,24.065954210378838,17.112988412200856,0.27434,37.7571315307751,2189.2,73.0458
6.153,2904,-5.807203717845918,161.54131725653562,45.579255150440936,40.1467,-18.41405768301684,0.5982298113982101,47,2.0106078822477365,19.69057758045938,816366.4741,89.3404,6208.47,10.799089458098177,127.83595770988558,14.69907495280205,29.235522705391716,0.27131,41.41854149616878,1684.44,57.1151
1.791,3884.18,-5.827204529377339,42.94489083854187,52.01654535272344,35.5217,-21.188084623191806,3.0677714176158704,20,-13.880639191626853,11.75674889154551,1087290.0102,109.093,7739.17,12.756703807123081,151.30068761918247,8.0430314056504,15.89510600795199,0.25579,84.66672266484984,1979.66,88.0217
3.647,3058.69,-5.502188413983811,57.655512016377095,41.27363062192393,38.1199,-37.07060489876271,0.048741371193969533,33,2.4541482043484066,10.37930331817109,880847.6331,81.6799,6507.03,13.604206423439427,96.03753940529653,13.152650963003836,14.510507679790203,0.17524,55.19006166541453,1140.34,64.6344
2.029,1964.67,-3.9652292019786852,37.305315894230745,47.362083321726494,43.3844,-17.261122335051283,1.1030812952667475,15,-16.761298010675016,10.83929509143811,731035.4029,62.6589,5230.13,13.861721905447004,134.13872989449433,17.77016381488891,19.65783032735128,0.2888,47.26999641396112,1510.49,48.3273
12.741,2785.11,-3.473002401393381,42.34516776988459,39.61515124458041,42.4331,-18.87019616609405,0.12903927545224395,17,-26.262098238378318,23.14197115864231,701083.5742,70.3531,5091.27,13.650587228934265,116.42492842321036,11.508002577557166,21.946622524232254,0.23704,55.42738001483019,1206.87,40.6678
1.001,4057.8,-6.900705687716132,48.48378682023796,43.90792485413878,34.8768,-21.507741230480747,0.30249978974461555,101,-25.622057338997244,16.61243966990537,1176009.7705,111.153,8226.06,10.938912839698558,133.7976621836262,21.675357807350352,23.551093515366478,0.20033,70.61691055548734,1647.95,70.787
14.316,3685.55,-7.515870643525242,43.072594226529155,46.76162284054958,37.7644,-18.731465472839826,0.2748334427834131,42,-35.36019884968437,17.47058904997363,1047710.0401,101.371,7330.82,14.331896622556991,120.38658252829315,15.960535612146238,25.855518782433368,0.34043,45.70376789976285,2495.67,61.7533
16.813,3775.24,-3.6866120725822475,45.979221522044355,42.727224494987375,38.9999,-18.841417115061866,4.789511095480395,18,-16.572000903973493,14.67292730812577,1207117.4215,114.864,8617.61,10.07584285963074,136.0694567611361,21.864405891545825,16.490971256719778,0.28262,11.768561285191772,2435.59,62.8206
9.373,4293.06,-5.735375643603164,35.865119046206125,46.90335007268871,32.9183,-14.399964075887354,0.009269117377698421,75,-24.372805504611765,21.071580887934182,1470435.9249,132.926,10399.3,9.231147978987845,113.86217219610104,1.4508062863140267,14.616252676861997,0.28673,76.53990742332851,2981.86,83.454
1.633,4378.33,-7.0963116383216,63.51244479894694,52.4028299824608,28.7633,-22.508673200981306,1.4268278944397215,82,-9.915525554150197,14.563816953740433,1860192.0041,237.548,13408.2,13.054115746704255,192.82514932051004,18.793442193989776,23.457823562354104,0.30303,31.994622821073392,4063.22,165.004
13.752,3670.31,-7.41641174851027,27.890923496397537,42.572496612125995,38.0223,-12.527874398794616,1.0765719134360552,23,-24.009348261926313,16.259363984615778,1002566.8144,89.437,7452.61,12.47117149219347,132.76832096452253,-2.2944147294004082,17.206298467470166,0.25293,54.69917899147195,1885.04,63.8227
6.437,3820.63,-8.261574150795386,24.833918956042105,46.51377736163249,34.291,-16.079800592543684,1.2383936131373048,26,-33.29111605229107,16.894301700089475,1478288.9864,156.481,10442,11.699158905618885,93.53253036903925,0.684318258539367,12.76121492966025,0.28289,46.934442396665276,2953.96,108.84
1.749,5277.61,-2.5850587538939696,34.937563246770786,46.17091830969044,29.4103,-15.905329824081099,0.17293872591108084,197,11.413735130774626,13.028350373540736,1946698.8055,221.743,14070,11.554637832549373,108.66864090680542,15.76807369643253,17.98002639866075,0.32025,70.70652749102686,4506.05,164.961
1.351,3224.03,-7.968995850445137,43.25946605517307,41.931282337462996,38.5233,-20.750997357310283,0.1565094906836748,62,-25.119703784303667,14.602239686245646,922117.3488,93.0413,6728.9,12.212327029595922,123.80085735389457,6.747540165894019,26.089882964456848,0.34892,54.781863789289694,2347.9,77.0622
3.603,3954.54,-4.612518929659114,35.04189913251049,42.493675510026186,33.7388,-18.129554210432904,2.078751968135858,127,-2.911963677780906,16.179372531985173,1315306.3169,141.938,9414.32,16.69586577048644,110.95133926524481,13.047552183997182,25.851826561895955,0.42303,-1178.3799630604262,3982.63,84.9794
0.886,4748.95,-6.2170841074876,47.81509919256439,46.032936039753515,28.3304,-19.65329952441439,2.0621176957243925,173,-34.35988722746394,10.77971933010037,1603077.5778,181.798,11540.6,11.281769289909933,138.8736309589105,-2.618870100505559,19.188377563174793,0.24708,53.196090525605705,2851.52,131.441
1.47,4424.03,-5.44545933888543,39.882486489710175,47.94602110508691,30.902,-38.45792559358394,0.4004501476525744,175,-5.204801010915718,16.18353182746247,1239274.3601,184.248,9393.83,10.922192091972033,115.67523390739461,1.2269065043847753,15.002903599637369,0.38186,-6.89952837027424,3587.13,127.949
1.427,3122.91,-10.855650469897522,55.837167107155715,45.69521882267032,38.8968,-12.727112149037943,7.445362144584129,77,-24.3371930231145,12.18006208694749,1050053.1653,118.826,7790.66,14.795891607656948,146.1226238006603,2.328837952883628,20.130921227718478,0.28892,54.83844762379136,2250.88,77.0288
2.999,3202.54,-4.448859280168021,63.0323559933776,50.871903376047605,38.1405,-11.897771904687634,1.6045640333646778,44,13.612748397280715,17.91936616426441,997588.1737,116.236,7014.51,15.391867060864428,114.38582614698169,31.065858200586092,30.64347942390982,0.42651,50.29428064058353,2991.8,74.2372
2.63,4826.41,-5.027337902764438,44.395171837932104,42.4661599724765,28.2962,-25.806828382813464,0.9820726076141,31,-3.7011188447582306,19.303301091475632,1949967.93,253.516,14344.6,13.901019524651627,136.75869832095847,13.025797554119412,17.91630707898189,0.30341,43.5387375863844,4352.31,172.999
19.976,4800.7,-5.45887144078859,33.671405237209306,38.14422930135182,33.5966,-15.483174265842118,0.6910776703659627,28,-28.921092122032125,16.96563741467062,1346514.5528,132.558,9144.81,8.640637141702566,108.80939669823769,25.001555794308317,21.939119000068573,0.46721,58.7333414079459,4272.63,67.6266
3.779,3511.93,-4.2079497442131695,45.80425782437276,41.72963288326734,36.6575,-50.496086100902424,3.3502435870543295,27,-14.411320454559853,13.324428176226,1349603.1617,122.536,9682.23,14.998000156907967,116.93347143143016,14.191409240247093,25.468714001157352,0.28223,22.007630077130255,2732.67,100.11
1.4,6620.41,-9.799699608538265,37.063711290452396,41.3225641414852,18.657,-11.972147957117732,0.7042289792950275,292,-5.277476814173306,9.698352723781234,2885371.5894,319.409,21283.4,12.058534694335977,147.7789317667117,15.015253916935045,15.09595204847875,0.28092,-20.568907822323567,5979,291.13
19.999,4442.16,-6.986502851106437,41.04526036105535,48.05715058571172,29.1832,-25.624107105813636,0.13329655770212412,120,-10.952326876103763,13.776530695824018,2022849.92,258.978,14450.5,12.908087977081694,53.28921612847381,8.94940861193795,15.077807739827048,0.4101,50.94665824546782,5926.18,169.64
1.539,3069.56,-3.761780539999402,53.54268243951443,44.24466704236104,39.1113,-31.190864791455457,2.8301075695264823,82,0.6171351282156206,17.09432051586718,963134.9793,111.301,7034.32,8.590525862810797,109.06458600950364,21.529976909040712,21.707652741372254,0.31816,56.30979686088261,2238.05,76.4392
6.12,2928.11,-4.896276133641096,41.111083355731026,44.18248435868249,39.3939,-19.564780862796816,0.07916045468300581,19,-8.510215307426114,9.64305803007732,976916.5171,96.4661,7047.57,8.310425587363724,112.09501672819427,0.7319451660840386,14.874916259668508,0.29613,50.80335708242765,2087.01,60.0058
20.079,5635.56,-4.596746091428046,42.46006896076212,49.38872460780022,23.219,-23.919779168600385,1.8796487598771099,134,-21.47812394707728,10.190886756706798,2080046.0245,226.581,14978.5,12.941823788365479,100.6826392027761,20.36296597618637,51.87273675987293,0.28515,66.47639987196723,4271.12,185.52
3.664,4328.25,-5.7848552032456,80.10692603241856,47.23993562745538,31.0952,-33.29062717251178,0.5575966695323586,69,-38.354404842643234,11.81508881117477,1511994.693,152.033,10728.2,13.002259104768335,136.78116509974896,22.593964139593737,28.35672889461432,0.24582,59.27363916257062,2637.28,112.865
4.096,3091.22,-8.503864178256283,55.462617567677455,44.977208720390685,38.1662,-17.038357562982103,0.4392055766656995,102,-18.387133931894752,12.165315580935754,1067614.535,99.2111,7858.47,14.620866743114973,147.57680874996962,19.590136142032577,16.064141831111577,0.27712,62.698749897798116,2177.76,77.0609
2.706,4625.67,-7.910944543094368,38.237930061215586,40.35169439402079,30.508,-13.557164148062935,4.454086910681201,64,-1.6846863281471656,20.79859504776113,1381619.5157,163.21,10467.4,13.694603005944181,85.49099724475394,15.906577012450146,24.696403885774306,0.2342,46.38357771740247,2451.56,146.963
12.618,2800.47,-4.802228878984092,64.66506454669171,47.66340967307028,42.5746,-13.960241127672854,0.5107758864760399,45,-0.7623926501156539,19.335871369196692,717190.2049,67.19,5241.14,11.46050501794335,119.6154759364443,17.638793576606176,15.31660057693083,0.23974,24.79353071277568,1256.52,41.4955
0.636,2188.48,-3.004547847253329,53.91558524405958,45.79474825199545,42.813,-26.0024561737747,4.903922039020711,78,-5.553210133990131,12.135975257762297,691423.9605,54.7658,4777.24,13.38589243018563,109.86806359325436,5.0888163591511475,13.624227194666485,0.17704,49.33954764695334,845.81,44.561
15.056,2286.29,-8.959652555513934,49.220119535208006,39.77539466412446,42.4762,-28.178688841202042,1.797786353844789,10,-3.3548451300223183,16.14358472385108,790484.7129,88.6153,5693.85,12.436733084597261,149.97297782160186,11.88916481871353,21.394391353536918,0.42281,40.538869309805314,2407.45,48.2445
5.847,5413.44,-2.700124008668433,33.567871145876104,44.330780856037826,27.1045,-28.48394930115543,5.287049676970912,176,-46.92764873256819,17.69423835548083,2153411.8607,279.653,15995.8,11.509617098896701,152.05273638811255,14.983137973580563,38.8240225646583,0.34658,43.94978814189019,5543.92,189.109
2.633,4294.33,-7.1633079801247215,131.91967965949948,44.2300033080379,30.7863,-25.753754573306356,3.221242613922406,44,5.266993261951598,12.187100781038021,1427145.3401,150.872,10015,14.41008050407571,136.81084067973552,-1.5306176340949147,13.275537928175522,0.25698,20.55008610268464,2573.66,129.971
13.811,2253.6,-12.11452426410655,53.55616022900387,45.02669095563371,42.7473,-19.27147983212221,8.419017225104993,19,-0.6763911870441088,12.262790821663268,727242.5861,73.8118,5562.11,15.186042336132966,124.54709583874967,13.14703511638767,16.534740245951397,0.34643,20.856521349494884,1926.92,52.1237
2.405,4326.92,-3.3594233694636353,56.66417322802418,50.47123133041617,32.2629,-22.66702254652118,1.639899799575156,50,-19.417450690910854,16.547488674405965,1471767.6796,159.508,10418.7,11.385708090783691,121.07471070840309,26.497182876840483,13.429499025387814,0.26228,48.0643696017458,2732.69,125.27
1.551,3713.11,-2.726382418176366,28.522637917771526,51.46329301357926,36.1449,-14.674427337799049,0.8465937926707888,34,17.67776679634859,15.961237525290715,1021370.5113,99.3818,7385.9,11.475140484151527,128.62935721230173,11.721629579957028,17.571296626911668,0.33621,48.35495812645263,2483.28,78.6197
1.44,3082.39,-4.616773107546631,37.17587605209973,42.769609892505215,39.1758,-16.429054227232587,0.17572627767776258,77,10.121385096423548,16.451299037360474,999292.0804,113.841,7316.23,10.70900079851085,101.7377806131805,12.981344328968998,27.62186788952025,0.29674,46.569792436727795,2171.02,77.4728
1.366,4076.7,-4.8572450271904986,52.923701346915735,49.74370641002797,34.7739,-16.726968094010147,1.1409907760098577,101,-3.1460676941282655,10.805000293594796,1185007.1821,112.247,8289.26,15.030034726984958,146.88149611901497,14.403926974284282,29.26649978020972,0.24583,59.68862891070465,2037.81,83.5912
16.458,4280.6,-3.877399990902593,39.595782215689134,51.03786741328122,34.4311,-20.514965683990344,0.9264834756031632,2,6.953844809394855,18.518470294117975,1357220.5576,150.34,9693.36,13.063751088546802,141.59822298133412,9.210197838982591,13.359061287545552,0.42514,29.65502448134338,4121.04,89.4107
0.742,3107.76,-7.1701753031633,52.67469701873718,43.406993620193106,37.6106,-20.138702942200762,0.7925450205802917,21,-10.66824461340298,18.01374492279987,1085559.701,111.509,7917,13.69003664659797,121.48570006482954,-3.4672502213382135,15.335268392542298,0.25033,43.02523279312196,1981.88,85.0322
3.175,4959.6,-5.464978989963664,67.11394814457654,43.419924036243785,27.9017,-35.299103151985896,3.1081914825547226,20,2.9194276110279205,13.721310585763879,2025950.1005,258.604,14704.1,13.03454913373449,80.16061425600452,-3.9446863627837345,16.854029010361177,0.31156,42.67519993423205,4581.33,179.258
3.748,5558.18,-4.776379764866983,38.59567982019336,43.770183505115895,23.0839,-15.216071986197056,1.6191301034565513,82,7.559435583018477,10.836813870147392,2963532.9326,336.932,21228.1,13.230823277735228,172.68153211939475,10.602823609254244,15.165268666530642,0.33848,46.773044192007625,7185.3,242.005
3.221,4810.79,-3.942094192634968,49.59762518570438,40.157639945160085,27.8676,-21.850172060631913,0.45987646374851465,74,-0.6894332824160951,16.956097320952225,2073062.698,230.494,14736.4,13.253376832683985,95.71285220474576,4.2244702445472075,13.354848622383072,0.18905,45.82900968964515,2785.94,162.335
3.368,2149.98,-4.732560312750679,81.46834590274395,42.26519150551755,43.0375,-18.495515505024297,3.93587784824853,26,-19.90224151812437,11.695978443825316,661922.576,64.7587,4748.78,12.17048087885281,107.6808502831228,18.074012849430993,27.642864111653765,0.31975,41.010506818814804,1518.45,50.4312
0.78,2184.95,-6.779272116303971,49.25765311988867,43.293783111319264,42.8068,-45.44488360251757,1.1591556845232844,76,-5.3110651611489095,16.22214314503662,692898.6101,58.0568,4818.97,13.105882220963691,48.97736614394621,2.888742194716043,22.917814594014395,0.18512,0.6684368921187485,892.09,43.26
2.23,3351.39,-6.978075040242089,73.49958822764751,46.74144005538083,36.3178,-19.71488726926946,0.38441887497901917,7,2.418914670007881,19.985305847473366,1179733.6354,121.638,8346.52,8.813654559301744,116.54762534116942,9.42415469967469,20.33020024916016,0.28054,278.5915537677668,2341.59,88.3027
2.426,2830.72,-14.120612071917689,46.43070097933287,44.15686281095654,37.3906,-11.808888608070369,2.481908893128658,15,-43.425811568108074,19.08990804487495,708007.9096,74.3836,5173.29,18.267098094709397,112.00103060805716,7.1006501173234415,16.93438829507954,0.21695,51.00800348303094,1122.38,43.7239
1.67,4103.4,-9.372730366888568,32.281072365921496,49.846765147866044,31.6792,-23.003211180045696,3.2265554950610356,67,1.0488958013312946,16.330674121861698,1607640.3559,171.821,11549.6,12.095603941399764,165.43269627631193,31.523436605075524,13.150502009349983,0.21163,47.14206051279672,2444.33,149.057
13.732,3932.74,-6.175944184237352,26.22771335508779,44.799653356969905,35.8513,-15.389989268283287,2.2036471999341494,43,-43.36525845053184,21.840138474951377,1089242.9016,103.971,7885.68,12.024912503609084,100.56074732321704,22.447175857551354,14.987419936862397,0.33946,52.04758598178231,2676.94,85.1267
2.182,4980.55,-6.795684590842306,43.43648935574775,44.7731939298864,27.9204,-23.031003764583623,1.3522536596283317,198,-27.648433678953193,10.681439204583082,1850879.6152,223.169,13190.8,9.144772654298984,123.5113252950089,5.1242293530790315,19.127030964732334,0.25974,43.39781349206302,3426.22,164.595
3.205,4347.33,-5.734679481373229,41.62879844334168,42.29712294020693,33.0287,-12.702404742573565,3.9681895895112045,40,-29.747150501400135,10.371457340573405,1470403.8256,155.806,10456.4,15.688119112674391,146.53873226981815,8.670357288415582,21.746700653248492,0.25013,53.98134989925316,2615.49,109.218
0.596,3813.7,-6.6774712071813225,46.105114024075554,43.818929021548676,34.2019,-15.435520637430168,1.0734892013309882,13,0.19733806688214983,17.42612651323854,1291774.0547,152.887,9160.55,12.470086282799592,114.29871444129608,16.682559025940474,66.79603476507094,0.23752,85.04340617516601,2175.85,101.341
1.525,3654.35,-3.731855686549356,63.495058622364674,35.69961135407438,36.4013,-13.185693487510289,0.8613521354272962,73,-6.618963699754434,17.31079047700661,953182.697,106.261,6882.14,14.306181209642716,116.12276467143631,14.116073774907766,19.092481088938484,0.3497,55.4811588013683,2406.7,60.7924
18.559,5029.21,-3.493279287144307,55.34410949009216,45.73075886859074,27.5961,-16.783614615752636,1.465734742497826,46,-17.83272342522786,12.896438525880393,2029609.4586,234.887,14264.5,11.838928623043579,131.796348967183,9.148534397049387,54.27587418163429,0.3082,43.30338659718125,4396.38,154.129
0.966,5637.29,-7.188056101492911,32.55912395811732,43.99289481567009,23.041,-21.757075441511656,1.1726418165490031,63,-6.807542250178049,11.404515205978823,2047175.4706,208.427,14422.2,12.968098613539134,130.0316683816718,8.220892321733121,26.261034714641784,0.26338,58.0857081930237,3798.54,186.53
0.534,3835.34,-3.790574977404562,54.30651498990002,45.074027988852244,34.2317,-19.08324946210809,0.43031759187579155,15,0.4103405802414688,18.747403715335903,1306271.6978,156.06,9273.46,14.215890317924298,122.17864563611512,13.977359589131726,12.10874793069232,0.24537,75.3295790688548,2275.47,105.016
3.955,3596.8,-4.510333948926662,36.8906364459852,49.39110341380612,29.7193,-27.276032094858653,0.4066815850269921,42,0.6836518660789572,16.495638750752956,1344686.0494,146.018,9614,12.169696324643747,148.45546227606735,-2.632879891084146,18.957689357378733,0.27625,61.43614015001343,2655.94,105.874
1.557,3658.66,-4.816310601576367,75.68415864470552,47.03013328903847,34.0499,-17.035339920190893,0.8683486990630627,23,-3.1677636780148584,18.19907362401502,1220045.5682,129.592,8771.64,9.848243274351049,127.03137403570783,16.014844257491276,19.276429035624098,0.20945,54.465494748345584,1837.27,100.789
12.831,3471.29,-5.05051041874255,81.18707488701419,36.60214337799387,34.9859,-17.641991115356742,0.1879467591905616,81,-4.832332784421113,18.24227152601729,1313459.131,119.955,9363.05,13.093797687234215,151.87578033814233,16.001841301314514,12.812460439159985,0.30254,5.6316096587733,2832.7,94.9902
2.351,3620.39,-5.973845789234254,47.38142069248312,44.29289394460065,36.5318,-17.849154777325868,4.437090027825309,89,-21.299592929733382,11.524192461302544,1298058.2889,123.298,9112.47,15.362941431076056,100.88163119857435,3.7591928194142055,11.48588503628853,0.3059,48.02458916865511,2787.58,95.2824
11.724,2966.81,-3.436763683222084,57.28411538033083,42.88690861369194,38.7982,-15.385229437328285,0.5296286726728517,90,-13.815683895525321,18.56617321756266,944019.3843,103.424,6754.99,9.887734859783075,131.50110148282175,14.710547579500506,23.86582352875458,0.41698,73.48436463722243,2816.7,51.5344
1.671,3992.11,-6.878735547635527,42.598779558728054,43.686756490236576,46.5464,-62.40516510128649,0.7232140889391303,45,2.939932223465428,12.563005533089697,1211437.8478,141.86,8905.15,9.653392062394524,100.62545647319942,15.453348664183075,16.377465000122683,0.23685,45.38667659697369,2109.24,97.2901
9.551,5105.47,-7.85235323339062,32.496630854774956,41.916557087219175,27.4951,-21.978662546095833,1.9368712908262402,72,-26.239589000508474,19.312040092676188,1908573.2223,194.989,13137.8,14.80513898589059,142.88125363847752,19.028376804433062,17.591088289373236,0.22958,43.80118341847385,3016.19,151.987
3.584,4157.37,-3.8481398975997063,66.51900786002003,41.53352359955199,33.8409,-22.595456652471764,4.3163702785262155,44,-6.449788610235388,19.33909568256178,1343112.4103,153.922,9545.13,13.28277496891893,118.35577396175037,4.8773459860812824,16.121746682488265,0.26366,49.59281930661711,2516.74,108.126
3.452,4883.78,-3.483512953133902,34.5441490635216,45.4030058288143,27.5362,-23.70598342030432,4.161595549182368,87,-22.21761506388069,9.519948804925335,2017514.8601,229.265,14422.4,7.831671919413767,125.50169587442466,20.13850001464381,14.974118138117868,0.22517,54.438666126284524,3247.57,173.074
18.122,3759.41,-3.120105224891319,47.780482885528386,46.9489653989248,36.5814,-26.48795375952747,1.1802330554332583,44,13.981194008166128,16.310400371157442,1208845.9223,116.981,8910.62,12.595699755483087,142.78139406076252,19.026872826104714,20.346037969626774,0.34753,44.65207819032217,3096.72,78.2946
9.936,2391.74,-8.475237656083445,37.973711510509666,45.37204485297113,44.4759,-14.542132925463847,0.524866388637718,23,-27.030691839306066,13.56258745177297,731104.0151,72.0165,5220.07,15.190873712428383,164.38730225170352,9.635750382850578,13.530850919158695,0.37542,41.97937070905157,1959.76,36.256
18.509,5694.52,-5.7660415650421895,32.19760516961027,45.29056371164467,33.3783,-16.52285088874828,10.034930686069444,123,-11.830244207729361,14.994511088459724,1871277.025,214.844,13642.1,8.824850549819114,79.88898399143733,2.7385906665465365,14.817845615412294,0.39306,50.34455106858457,5362.28,112.066
15.127,6411.86,-16.23739398051292,74.23944009345097,41.27989567106906,24.1709,-15.121264415351018,5.377377625302745,150,-4.210864979282512,15.093803318340889,2510912.8188,231.784,18218.4,12.217709071970287,113.02373559014204,7.284599877624276,12.657612472874819,0.31053,54.7833012104289,5657.48,153.54
20.127,5400.86,-2.990198625688397,63.51367855657213,46.83431417212954,36.5896,-24.972291462778607,4.283783856527282,102,-6.957163230003219,16.321699634250116,1643583.1345,180.042,11697.8,12.291357091286773,144.7880842512434,16.065948830247464,20.31433457938768,0.41343,-123.08502832104948,4836.3,94.4883
1.47,4101.92,-6.461428074105176,29.593424690912332,45.757340263825306,34.9526,-11.570337468352069,4.674950637940301,40,-30.487142585157716,19.254766078897177,1099746.5954,92.7288,7836.86,9.883576241532813,130.98297958116248,12.744416082034494,27.53361696677081,0.26557,44.50883751419232,2081.28,91.9625
1.443,2804.2,-3.102940079502246,41.43609249748304,48.441250454914794,40.838,-39.327465136354974,0.6240977766698621,17,8.722384805064305,11.703305008769334,894082.2551,78.1245,6543,10.718191483804143,128.4581946359092,18.366639014654183,17.855775959491787,0.24175,54.72255865565615,1581.81,62.0189
4.445,10010.84,-8.04876852462326,62.738381430971124,47.404181260481174,30.7166,-15.372922817563719,0.7745402241125703,60,-18.951445531786298,15.523017010300991,2832908.4112,371.241,20868.1,11.341462567234295,137.30869362534443,8.990490519554209,19.203125794982217,0.41665,38.84755972336143,8694.85,164.821
18.019,5450.43,-3.559774642715966,88.99570895351812,44.89177157746303,25.1924,-18.03917262431735,2.4394841360950714,144,17.58839745807607,15.861395978540406,2278278.6348,252.356,15935.7,11.144143839018874,135.43246170282825,1.4290614124451348,27.261304098285795,0.35777,1218.5235029235848,5701.47,160.014
12.086,3118.79,-2.7013720932209258,40.357883753028375,45.97714368410549,39.0941,-13.3141413858266,0.23111474080675717,41,-8.885516691489546,14.269797406914144,953979.4217,100.009,7121.54,14.174714658724882,128.25424270662626,14.671677615625597,14.81805196094287,0.365,43.1216234030793,2599.41,63.4693
17.527,3928.63,-17.08338113987287,47.81714806512715,44.43894802554522,35.4083,-20.51381647272449,0.8334055803716183,62,-9.030131859637248,10.83408992329122,949869.5377,157.025,7428.14,11.700854300351564,123.31157908680709,12.694558160787215,22.92158642823391,0.40276,37.74584414306969,2991.76,91.8868
